Employee ID,Name,Gender,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
927183,Sara Dugar,Female,Finance,Accountant,55,64.41,93.08,4.5,84.06,44,3.7,0,No
468216,Zeeshan Shankar,Female,Sales,Business Development,84,89.08,77.27,4,87.44,46,3.8,9,No
199534,Stuvan Sibal,Female,Sales,Business Development,58,75.34,79.92,3.2,85.49,52,4.3,21,No
999753,Umang Sarkar,Female,IT,Software Engineer,51,60.6,98.22,3.6,93.49,46,3.6,19,No
687145,Sana Kata,Female,IT,Data Analyst,89,93.82,86.64,3.3,91.44,42,4,27,No
215348,Ivana Ravi,Male,Marketing,SEO Specialist,85,60.76,94.03,4.3,85.25,41,3.1,2,No
422016,Lagan Bakshi,Female,Finance,Auditor,72,66.47,93.54,3.1,98.36,35,3.4,17,No
440195,Drishya Handa,Male,Finance,Auditor,78,84.37,83.5,3.3,89.78,54,3.8,9,No
299323,Myra Balay,Male,IT,Cybersecurity Specialist,84,64.95,97.71,3.1,98.37,37,3.1,14,No
166968,Ivana Bhardwaj,Female,Marketing,SEO Specialist,52,87.62,75.13,4.7,87.08,53,3.5,12,No
631032,Jayesh Jaggi,Female,Finance,Financial Analyst,85,79.54,95.03,3.9,90.89,43,3.1,8,No
543497,Ishaan Rana,Male,Finance,Accountant,50,80.86,77.85,3.5,85.73,51,3.9,30,No
856785,Ahana  Balasubramanian,Male,Finance,Accountant,80,91.99,89.31,5,84.03,53,3.7,12,No
202194,Shaan Sachdev,Female,IT,Software Engineer,50,64.3,91.42,3.3,81.51,39,3.6,11,No
851998,Lavanya Halder,Female,IT,Software Engineer,74,80.28,92.11,4.6,94.52,42,4.6,9,No
198040,Kismat Mani,Male,HR,HR Manager,62,91.17,84.42,3.7,96.33,53,3.5,4,No
675162,Aarush Kar,Female,Sales,Sales Executive,99,87.68,98.75,3,88.94,55,4.2,25,Yes
538793,Saksham Jani,Female,HR,Recruitment Specialist,53,89.71,87.88,3.2,75.49,37,3.4,9,No
974358,Mehul Dewan,Female,HR,Employee Relations,99,82.45,80.48,4.8,96.98,47,3.4,20,No
573228,Kartik Mahajan,Male,Marketing,Marketing Executive,80,77.95,88.64,4.1,76.19,49,4.6,22,No
262728,Ayesha Kumar,Male,Sales,Sales Executive,96,76.55,78,4.4,70.9,35,3.4,0,No
466133,Zara Bumb,Male,Finance,Accountant,87,64.72,99.18,4.4,96,39,4.6,5,Yes
312634,Rati Hayer,Female,Finance,Financial Analyst,74,67.85,82.57,4.5,94.35,48,4.8,5,No
695812,Ritvik Choudhry,Female,IT,Cybersecurity Specialist,95,82.06,96.25,3.5,95.89,48,3.7,9,No
701830,Divit Sundaram,Male,Sales,Account Manager,63,87.34,83.49,4,79.78,41,3.9,9,No
331709,Anika Raj,Male,IT,Cybersecurity Specialist,69,91.75,78.89,3.9,82.22,41,4,23,No
675843,Azad Chatterjee,Male,Finance,Financial Analyst,81,83.99,89.11,3.2,93.44,47,3.1,10,No
240774,Keya Arora,Female,HR,HR Manager,85,71.85,78.74,4,90.03,44,3.8,15,No
219038,Mannat Sridhar,Male,Finance,Accountant,90,81.14,93.97,3.8,83.86,52,3.8,11,No
647450,Tiya Brar,Male,HR,Employee Relations,52,80.81,80.45,3.7,71.89,45,3.6,23,No
592616,Armaan Shah,Female,IT,Software Engineer,100,89.39,97.74,4.4,91.01,35,4.9,5,Yes
249029,Vardaniya Chada,Female,Sales,Business Development,97,60.6,76,4.2,89.96,35,3.7,16,No
713770,Vardaniya Garg,Female,Marketing,Content Strategist,90,79.37,76.25,3.9,91.45,49,4.6,13,Yes
719168,Shayak Keer,Male,HR,HR Manager,80,78.86,97.45,4.3,87.94,55,4,25,No
130564,Yuvraj  Kade,Female,IT,Cybersecurity Specialist,63,65.72,83.68,4.8,75.7,42,3.8,16,No
908879,Vihaan Dani,Female,Finance,Auditor,75,64.76,85.81,4.3,89.61,53,3,6,No
787047,Inaaya  Bawa,Male,Finance,Financial Analyst,98,68.25,78.38,3.9,82.79,43,3.3,13,No
965323,Ela Ravel,Female,Marketing,Marketing Executive,54,92.56,77.31,4.1,79.08,39,3.2,19,No
167220,Reyansh Kibe,Male,Marketing,SEO Specialist,57,93.15,89.94,3.1,81.66,47,4.3,26,No
515944,Prerak Dalal,Male,Marketing,Marketing Executive,65,68.41,95.61,4,96.97,50,3.2,13,No
825857,Tara Dora,Female,Sales,Account Manager,71,78.88,96.01,3.1,92.94,52,4.7,28,No
988108,Miraan Ganesh,Female,Finance,Financial Analyst,88,63.4,93.39,3.2,85.01,39,3.8,25,No
320541,Shray Reddy,Female,HR,Employee Relations,55,94.04,77.87,4.6,98.55,50,4.4,6,No
439325,Saanvi Bava,Female,HR,Recruitment Specialist,99,74.53,95.53,3.9,80.54,43,4.3,22,Yes
354936,Jivin Kade,Female,Marketing,SEO Specialist,62,91.51,81.4,4,79.87,40,4.9,11,No
786546,Miraan Thakkar,Female,Sales,Account Manager,91,62.83,80.8,4.6,96.21,44,4.6,20,Yes
959956,Hazel Bora,Male,Sales,Account Manager,66,75.92,84.22,4.5,92.37,44,4.5,11,No
895288,Nitya Mammen,Male,Marketing,Marketing Executive,100,87.39,95.95,3.3,75.3,46,4,30,No
898877,Pari Choudhary,Female,Sales,Account Manager,73,93.25,90.37,4.1,70.89,38,3.9,27,No
189560,Fateh Ravi,Male,Finance,Accountant,72,83.01,93.01,4.3,88.18,55,4.5,4,No
533419,Fateh Wagle,Female,Marketing,Marketing Executive,50,61.44,96.34,4.5,90.47,43,3,8,No
635347,Damini Ravel,Male,IT,Data Analyst,93,76.25,78.93,3.1,98.36,47,3.5,4,No
608762,Vritika Chowdhury,Male,HR,HR Manager,83,70.7,76.36,4.9,78.4,50,3.2,18,No
573766,Navya Sahni,Male,Marketing,SEO Specialist,58,87.06,79.96,3.7,78.18,50,3.4,18,No
520152,Eshani Gole,Female,IT,Software Engineer,57,92.15,91.19,4.5,87.31,46,4.7,6,No
537812,Divij Bahri,Male,IT,Software Engineer,84,94.48,92.15,3.1,87.01,47,3.2,24,No
734523,Drishya Kulkarni,Female,IT,Data Analyst,81,83.37,87.77,4.3,89.18,40,4,12,No
360582,Jivin Shetty,Male,Marketing,SEO Specialist,99,79.5,95.63,4,83.82,54,4.5,6,Yes
556372,Tanya Sachar,Male,Marketing,Marketing Executive,72,69.76,83.71,3.8,77.78,54,4.4,26,No
673534,Ojas Magar,Male,Sales,Sales Executive,85,86.61,75.34,4.6,96.85,54,3.2,11,No
494450,Advika Goyal,Male,IT,Software Engineer,83,81.93,79.69,4.6,90.26,43,3.6,14,No
720933,Advika Kuruvilla,Male,IT,Software Engineer,66,90.63,80.75,4.6,73.66,48,3.5,13,No
618065,Faiyaz Karnik,Female,IT,Cybersecurity Specialist,55,67.75,75.51,3,79.69,54,3,10,No
327931,Sara Agate,Female,Marketing,SEO Specialist,96,82.6,79.51,3,91.5,36,4.9,6,Yes
932396,Tara Mani,Male,Sales,Sales Executive,59,60.47,77.27,4.5,77.83,41,4.5,12,No
397281,Baiju Bhardwaj,Male,Finance,Auditor,84,64.51,80.05,3.5,81.59,45,3.7,8,No
834863,Mannat Rau,Male,IT,Data Analyst,55,62.85,92.82,3.7,84.7,51,3.7,27,No
426627,Khushi Kothari,Male,Marketing,Content Strategist,92,87.72,83.08,4.8,85.42,35,4.1,11,Yes
434511,Damini Sabharwal,Female,HR,HR Manager,97,92.76,95.3,4.7,91.12,49,5,17,Yes
301979,Myra Banerjee,Male,Finance,Financial Analyst,52,83.27,96.06,3.6,98.17,47,4.4,19,No
190440,Ivan Ganesh,Female,Finance,Auditor,74,65.94,89.33,3.5,79.38,40,4.6,6,No
982552,Zoya Jayaraman,Male,Finance,Auditor,91,61.19,79.7,4.6,71.28,51,4.4,12,Yes
506194,Ira Hari,Female,HR,HR Manager,64,65.35,92.28,3.4,87.76,48,4.5,2,No
670311,Prisha Raj,Male,Finance,Financial Analyst,58,87.38,98.28,4,74.46,48,3.5,13,No
306571,Darshit Dara,Male,Marketing,Content Strategist,85,81.04,83.95,3.1,93.26,54,4.7,10,No
269464,Eshani Bora,Female,Finance,Financial Analyst,57,93.86,91.24,3.2,74.94,55,4,14,No
249512,Saanvi Aggarwal,Male,HR,HR Manager,76,83.42,99.41,4.6,94.68,48,4.7,12,No
164384,Yasmin Luthra,Male,HR,Recruitment Specialist,100,77.71,89.67,3.1,86.83,39,3.8,21,No
295827,Jhanvi Bansal,Male,Sales,Business Development,93,85.42,90.32,3.4,88.9,48,3.3,30,No
280419,Sana Divan,Female,Finance,Auditor,89,84.34,83.48,4.5,70.02,36,4.8,19,Yes
967313,Sumer Sengupta,Male,Sales,Account Manager,76,71.07,87.64,4.6,73.34,49,3.3,13,No
964372,Lavanya Ram,Male,Finance,Financial Analyst,58,85.36,92.23,4.4,77.56,43,4,29,No
392045,Shanaya Dass,Female,HR,Recruitment Specialist,83,94.86,95.13,4.2,78.72,53,3.9,14,No
507537,Nishith Dixit,Female,Sales,Account Manager,93,82.43,87.95,4.1,95.92,54,4.5,2,Yes
817943,Indranil Vyas,Female,Finance,Accountant,63,62.32,96.31,3.8,96.34,41,4.5,9,No
927912,Renee Badami,Male,HR,Employee Relations,55,88.46,98.27,3.2,92.02,40,4.1,7,No
860264,Rasha Uppal,Male,Sales,Business Development,54,76.78,97.56,4.3,86.73,37,4.7,11,No
482056,Aarna Mani,Male,IT,Cybersecurity Specialist,97,67.65,99.94,4.7,88.71,41,5,10,Yes
815960,Samiha Sachdeva,Female,Finance,Accountant,58,62.48,85.53,4.7,85.91,47,4.7,6,No
220585,Baiju Dar,Male,Sales,Business Development,76,86.31,87.69,4.3,90.88,53,3.2,28,No
998631,Anahi Karpe,Male,Marketing,SEO Specialist,63,69.93,98.81,4.4,89.47,36,3.3,3,No
606036,Hansh Ahluwalia,Female,Marketing,Content Strategist,96,94.65,82.47,4.7,87.5,37,3.3,24,No
934797,Gokul Bahl,Female,Marketing,Content Strategist,85,83.84,91.74,4.9,98.04,48,4.7,29,No
506938,Heer Kaul,Female,HR,HR Manager,96,75.63,76.02,4.2,97.53,51,4,30,No
895058,Diya Aggarwal,Female,IT,Software Engineer,65,76.66,89.11,4.1,94.95,51,4.4,22,No
300330,Aarav Yadav,Female,HR,HR Manager,55,84.62,81.21,3.5,98.68,42,3.2,4,No
399693,Kaira Walla,Male,Marketing,Content Strategist,86,72.93,85.34,4.8,97.75,38,4.7,15,Yes
905514,Mamooty Randhawa,Female,HR,Employee Relations,86,67.06,75.14,4.2,88.63,48,3,28,No
779658,Reyansh Setty,Male,Marketing,Content Strategist,70,67.64,92.74,4.7,75.31,44,3.4,22,No
660057,Jivin Soman,Male,Marketing,Marketing Executive,70,67.29,81.55,3.5,77.19,44,4.8,8,No
390967,Piya Doshi,Female,Sales,Sales Executive,64,86.21,93.96,4.9,83.65,53,4.7,11,No
185669,Adira Khare,Female,Marketing,Content Strategist,99,67.31,99.66,5,75.02,42,3.2,9,No
138956,Pranay Kapur,Female,Sales,Account Manager,87,83.65,78.9,3.2,92.45,35,4.3,14,Yes
280912,Mahika Soman,Male,HR,Recruitment Specialist,77,78.59,92.88,3.9,95.54,43,4.3,28,No
348638,Divij Saha,Female,Finance,Auditor,51,65.16,81.47,4.7,94.67,36,4.4,5,No
518054,Anya Bahl,Female,HR,HR Manager,82,72.34,90.41,3.1,80.86,47,4.4,11,No
339906,Shanaya Tandon,Female,Sales,Business Development,94,66.36,77.23,4.6,77.27,43,4,21,No
797986,Ira Jayaraman,Female,Finance,Auditor,84,93.03,80.6,4.3,77.79,40,3.4,29,No
966173,Indrajit Thaman,Female,HR,Recruitment Specialist,50,74.35,82.86,3.9,94.68,43,3.2,29,No
121945,Vardaniya De,Male,Sales,Sales Executive,99,79.8,76.08,3.2,98.19,36,4.3,13,Yes
769867,Anika Ahuja,Male,Finance,Accountant,94,90.79,95.54,4.5,93.32,47,4.4,22,Yes
393972,Rhea Kothari,Male,IT,Data Analyst,71,68.38,86.5,3.5,87.6,38,4.8,13,No
494031,Ranbir Talwar,Female,Finance,Financial Analyst,56,74,83.58,3.5,94.19,40,4.9,17,No
310803,Inaaya  Yadav,Female,Marketing,Marketing Executive,62,71.46,93.05,4.3,95.18,42,3.4,29,No
104752,Dharmajan Desai,Female,HR,HR Manager,91,87.03,85.37,4.5,94.09,55,4.2,27,Yes
358706,Ranbir Tara,Male,Sales,Business Development,82,61.13,96.09,3.9,76.51,54,3.3,30,No
232946,Farhan Agate,Female,Finance,Auditor,80,88.94,90.32,3.4,75.51,53,3.8,14,No
780415,Dishani Manda,Female,Sales,Sales Executive,59,89.08,98.89,4.5,77.71,44,3.1,12,No
655430,Kimaya Thaker,Female,Sales,Account Manager,60,67.55,75.08,4.6,92.28,37,3.5,8,No
765554,Farhan Mannan,Male,IT,Data Analyst,73,62.34,83.83,3.7,83.52,45,3.3,24,No
514360,Hansh Kota,Female,HR,Employee Relations,65,80.51,75.62,3.6,80.79,45,4.7,29,No
344955,Saksham Bali,Male,IT,Software Engineer,99,81.45,80.94,4.6,70.54,52,4.1,20,Yes
141547,Kiaan Dutta,Female,Finance,Accountant,83,75.59,92.76,4.7,99.16,36,3.1,20,No
204435,Dhanuk Mand,Male,Marketing,Marketing Executive,88,60.55,92.11,4,92.28,47,4.9,25,Yes
481514,Kartik Soni,Male,Marketing,Marketing Executive,72,76.35,99.35,4.9,76.39,38,4.3,3,No
909747,Ela Kibe,Male,Marketing,Content Strategist,52,75.18,98.65,4.4,83.25,47,4,23,No
333263,Damini Taneja,Female,Marketing,SEO Specialist,90,87.24,83.15,4.1,81.36,50,3.2,3,No
877722,Saanvi Dora,Female,Marketing,SEO Specialist,97,76.48,86.94,4.6,98.74,55,4.5,21,Yes
494045,Sumer Sawhney,Male,IT,Software Engineer,77,88.44,95.35,4.1,99.16,49,4.9,26,No
724328,Saanvi Chowdhury,Male,Finance,Accountant,100,73.81,78.19,4.7,87.06,39,3.5,5,No
508224,Vritika Ratta,Female,Sales,Sales Executive,89,81.78,80.58,4.5,93.08,52,3.2,2,No
289083,Nitara Rajagopalan,Female,HR,HR Manager,93,82.09,88.78,3.8,78.03,40,4.6,0,Yes
585889,Shanaya Thakur,Male,Sales,Business Development,82,92.54,98.58,3.5,75.14,40,4.2,16,No
788693,Amani Dara,Female,Marketing,Marketing Executive,61,77.62,89.97,4.1,74.79,48,4.7,14,No
722272,Ivan Ramanathan,Female,Sales,Sales Executive,63,69.72,91.99,3.8,90.73,52,3.7,2,No
746865,Devansh Tak,Female,Marketing,SEO Specialist,83,84.54,99.19,4.8,82.54,41,4.3,8,No
250490,Alia Varty,Female,Sales,Business Development,73,81.76,79.42,4.5,93.36,47,3.7,4,No
503678,Amani Shankar,Male,Finance,Financial Analyst,85,75.65,88.87,3.1,92.55,54,3.4,24,No
729671,Indranil Sunder,Female,IT,Data Analyst,65,81.81,90.32,3.1,76.69,53,3.4,18,No
142732,Lagan Banerjee,Female,Finance,Financial Analyst,63,88.02,99.33,3.4,73.01,36,3,18,No
802022,Advika Saxena,Male,Marketing,SEO Specialist,67,70.75,97.74,4.5,97.8,50,3.4,25,No
311438,Riaan Krishnan,Male,Marketing,Marketing Executive,77,72.07,95.31,3.2,89.53,36,3.9,23,No
424970,Veer Sahota,Female,HR,Recruitment Specialist,84,90.42,83.25,4.8,98.33,47,3.6,21,No
300475,Hazel Thaker,Female,HR,HR Manager,71,61.48,82.8,4.5,87.3,54,4.3,4,No
169680,Darshit Bhasin,Female,Marketing,SEO Specialist,76,87.36,88.2,3.3,94.36,42,3.2,4,No
597323,Neelofar Rana,Female,HR,HR Manager,81,76.37,95.34,3.6,89.02,50,3.8,12,No
876520,Taran Kar,Male,Marketing,Marketing Executive,99,91.48,78.21,3.6,96.97,48,3.5,17,No
830628,Dharmajan Garg,Male,Sales,Business Development,84,73.46,75.59,3.3,95.47,55,4.8,10,No
752340,Ivana Sagar,Male,Finance,Financial Analyst,83,92.92,83.43,4.8,98.51,37,3.3,19,No
278587,Mannat Mand,Female,IT,Software Engineer,52,78.13,81.17,3.9,77.15,40,3.1,18,No
872672,Uthkarsh Hegde,Female,Finance,Accountant,65,73.4,77.06,4.5,86.59,39,3.1,18,No
747843,Tiya Ahuja,Female,Sales,Sales Executive,59,64.43,80.09,4.1,75.21,53,4.2,23,No
286442,Tanya Sharma,Female,HR,HR Manager,87,64.05,95.83,4.2,73.6,38,3.2,0,No
979597,Shamik Ramanathan,Male,Finance,Financial Analyst,64,91.51,83.1,4.6,93.96,38,4,18,No
896664,Raunak Kata,Male,HR,Employee Relations,59,64.47,97.23,4.8,95.82,44,4.5,2,No
701069,Eva Khurana,Female,Finance,Accountant,90,86.83,95.14,3.6,84.82,36,4,10,No
888334,Yuvaan Karpe,Male,Marketing,SEO Specialist,51,94.13,79.89,4.3,81.19,39,4.7,3,No
970274,Jiya Chana,Female,Sales,Sales Executive,63,71.37,82.92,3,77.95,54,4.8,0,No
847727,Faiyaz Balakrishnan,Female,IT,Cybersecurity Specialist,88,79.41,84.48,5,87.94,48,3.9,9,No
259811,Inaaya  Mahajan,Male,Marketing,Marketing Executive,54,77.89,93.02,3.4,98.46,41,3.7,12,No
648754,Rhea Varghese,Female,Marketing,SEO Specialist,72,91.89,95,3.5,77.32,49,4.9,5,No
778707,Vihaan Bhatti,Female,Sales,Account Manager,88,94.99,85.96,3.4,93.39,43,3.8,27,No
372929,Chirag Sengupta,Male,Marketing,Marketing Executive,88,70.28,95.29,3.6,77.37,37,3.3,4,No
124932,Navya Varty,Female,HR,Recruitment Specialist,64,92.8,87.81,4.4,70.52,36,3.9,22,No
929402,Yasmin Trivedi,Female,IT,Data Analyst,93,67.04,98.39,3.5,92.6,54,3.8,3,No
586041,Manjari Bassi,Male,Sales,Sales Executive,98,64.4,78.82,3.4,87.27,55,4.8,10,Yes
143913,Ela Batta,Female,Marketing,Marketing Executive,65,77.04,80.52,4.9,81.6,45,4,9,No
682800,Ivana Sarin,Male,HR,Recruitment Specialist,75,82.79,94.97,3.8,73.81,38,3.8,19,No
687697,Baiju Talwar,Female,Finance,Financial Analyst,87,72.53,93.15,3.1,72.23,38,3.6,22,No
664876,Shaan Hari,Male,HR,HR Manager,89,68.85,96.27,4,80.86,51,3.7,24,No
861468,Taimur Vyas,Male,HR,Employee Relations,78,90.12,82.11,3.7,74.94,54,3.8,20,No
991573,Hridaan Ramakrishnan,Male,Finance,Auditor,50,83.42,84.47,4.5,97.89,45,4,15,No
174576,Hansh Char,Female,HR,Employee Relations,78,76.89,96.06,4.4,92.98,39,4.2,18,No
183560,Lavanya Hora,Male,Marketing,Content Strategist,95,66.85,82.69,3.7,81.98,47,4.6,12,Yes
783333,Anahita Brahmbhatt,Male,Sales,Account Manager,99,90.86,83.61,4.3,91.51,50,4.2,20,Yes
675706,Aarav Banik,Male,HR,HR Manager,69,60.98,91.33,4.7,85.95,46,3.5,17,No
180869,Jayant Dhillon,Male,HR,Employee Relations,55,93.51,80.99,3.4,72.12,46,3.2,2,No
738019,Rania Tara,Male,HR,Employee Relations,78,90.91,87.49,4.5,74.12,53,4,2,No
331999,Neelofar Deep,Female,Marketing,SEO Specialist,75,82.44,93.98,4.4,75.21,36,4.5,13,No
345179,Neelofar Chowdhury,Female,Sales,Business Development,90,82.35,86.26,4.2,77.01,42,3.3,20,No
483895,Farhan Vaidya,Female,Finance,Accountant,72,80.25,96.79,4.6,91.31,45,4.6,6,No
712936,Zaina Iyer,Female,Finance,Accountant,54,61.03,94.48,4.2,75.42,45,3.5,30,No
171523,Tarini Manda,Female,Sales,Sales Executive,66,66.77,79.64,3.2,94.72,42,3.2,28,No
731705,Siya Vaidya,Female,Sales,Business Development,81,74.78,98.36,3.8,85.57,51,3.2,29,No
438055,Mannat Raja,Female,Sales,Business Development,77,67.48,79.14,3.3,72.15,51,3.2,7,No
527267,Hunar Batra,Male,Marketing,Marketing Executive,57,77.51,95.47,4.5,78.27,49,4.2,24,No
344341,Renee Sandhu,Female,Sales,Account Manager,58,63.01,87.76,4.3,77.29,54,4.3,27,No
247900,Aniruddh Grover,Male,Finance,Financial Analyst,89,91.9,87.17,4.2,80.09,48,4.3,30,Yes
399109,Tara Kashyap,Male,Finance,Financial Analyst,67,63.69,89.98,4.4,94.09,50,4.8,22,No
976438,Ivan Walia,Female,Finance,Auditor,85,77.62,76.61,3.5,88.49,39,4.6,28,No
218969,Urvi Hora,Male,Finance,Auditor,73,93.22,93.04,4.3,75.86,37,3.4,14,No
526997,Vritika Krishnamurthy,Male,IT,Data Analyst,60,68.01,83.16,4.3,81.01,45,3.5,13,No
193590,Prisha Kara,Male,HR,HR Manager,79,78.16,91.7,3.1,72.34,50,3.1,10,No
264411,Aaryahi Guha,Male,IT,Software Engineer,57,69.6,90.15,3,86.83,47,4.3,7,No
218346,Nitya Chauhan,Female,IT,Data Analyst,70,80.71,89.22,4,91.99,52,3.4,23,No
836767,Anvi Dutt,Female,Sales,Sales Executive,85,74.62,83.02,3.7,88.32,45,4.1,6,No
764121,Ayesha Kala,Female,Sales,Sales Executive,67,92.03,83.25,4.7,86.69,47,4,3,No
458278,Arnav Suri,Female,IT,Cybersecurity Specialist,86,86.03,79.7,4.3,87.75,40,3.1,8,No
553095,Shaan Mall,Female,IT,Data Analyst,84,60.05,75.14,3.4,77.41,42,3.1,17,No
337428,Gatik Sule,Female,IT,Cybersecurity Specialist,71,62.29,78.06,4.7,77.01,44,4.9,9,No
767270,Tara Issac,Female,Finance,Auditor,80,74.82,97.28,4.5,80.62,40,3.8,15,No
783114,Yasmin Upadhyay,Female,Marketing,SEO Specialist,74,81.89,78.64,3.3,90.62,39,4.4,22,No
594563,Nitara Banerjee,Female,IT,Cybersecurity Specialist,95,84.46,78.7,3.4,84.89,39,3.9,20,No
110245,Aarav Swaminathan,Female,Finance,Auditor,67,84,95.78,3.8,88.47,52,4.7,8,No
397482,Tanya Hans,Male,HR,HR Manager,74,67.71,82.36,4,97.7,42,3.9,7,No
993237,Pranay Grewal,Female,Finance,Accountant,77,82.48,88.14,3.3,97.59,38,4.6,10,No
108047,Nitara Sen,Male,Sales,Account Manager,77,60.07,94.57,3.1,96.12,50,4,3,No
446955,Dhruv Dugal,Male,Finance,Accountant,92,66.36,91.27,4.3,79.98,52,4.1,18,Yes
138855,Reyansh Kuruvilla,Male,IT,Cybersecurity Specialist,78,64.07,84.9,3.6,70.99,48,4.4,24,No
608563,Ela Bala,Male,Finance,Financial Analyst,100,66.71,76.25,3.4,89.08,44,4.6,0,Yes
303561,Advika Trivedi,Female,Finance,Financial Analyst,82,84.08,76.53,3.1,85.57,41,3.9,30,No
338324,Anahita Venkatesh,Male,Sales,Business Development,76,65.24,95.16,3.9,83.88,47,4.8,8,No
805972,Lakshay Saxena,Female,HR,HR Manager,65,78.58,98.37,4.9,78.47,53,3.3,27,No
710006,Bhavin Ahluwalia,Female,HR,HR Manager,85,60.18,77.86,4.6,73.12,45,4.9,1,No
174684,Shlok Bhatt,Male,Finance,Financial Analyst,73,60.57,86,4.4,73.07,39,4.9,5,No
370541,Urvi Kibe,Female,Finance,Accountant,90,87.93,98.58,3.8,72.85,41,3.1,21,No
643527,Samiha Loke,Male,Sales,Business Development,91,85.31,95.06,3.1,72.09,42,3.6,30,No
552506,Kaira Gera,Male,HR,Employee Relations,74,60.44,91.05,4.2,83.28,53,3.6,24,No
837493,Divit Gill,Female,Marketing,SEO Specialist,60,93.28,94.83,3.1,97.78,49,4.3,1,No
719443,Samiha Swamy,Female,HR,Employee Relations,64,83.8,92.36,4.8,71.34,43,3.5,29,No
537927,Rati Tandon,Male,HR,Employee Relations,91,94.5,76.84,4.2,81.19,43,3.3,18,No
928791,Kanav Sama,Female,Finance,Accountant,94,69.05,92.21,4.6,83.13,49,3.4,25,No
552368,Adira Grewal,Female,Finance,Financial Analyst,64,94.83,77.36,5,85.03,42,4.9,23,No
127618,Indrajit Venkatesh,Female,Marketing,Content Strategist,55,82.09,77.77,4.9,98.66,54,3.3,9,No
102677,Anahi Mallick,Male,Sales,Account Manager,87,80.88,96.81,4.8,78.01,44,3.8,18,No
689416,Renee Batra,Male,Sales,Account Manager,72,80.79,80.69,4.7,70.77,36,3.3,3,No
986803,Nehmat Khatri,Female,Sales,Account Manager,50,63.41,78.74,4.6,99.21,53,3.4,15,No
816066,Aarush Soman,Female,Sales,Business Development,83,77.98,86.47,3.7,78.15,50,3.4,7,No
212010,Shanaya Verma,Female,Marketing,SEO Specialist,69,70.17,86.83,4.8,87.94,55,4.1,30,No
599165,Nirvaan Comar,Female,Marketing,SEO Specialist,74,91.26,78.1,4.4,81.88,53,3.2,27,No
283744,Tiya Butala,Female,Marketing,Marketing Executive,57,60.21,80.61,4.4,97.01,42,4.8,21,No
134676,Kavya Vaidya,Male,Finance,Financial Analyst,69,66.06,92,4.6,93.8,48,4.9,8,No
403920,Amira Sandhu,Female,Finance,Accountant,91,80.08,87.97,4.5,98.78,54,4.6,16,Yes
728620,Akarsh Sibal,Male,Sales,Sales Executive,88,66.82,83.69,3.5,79.5,49,4,27,No
110266,Gatik Raj,Female,HR,Employee Relations,94,84.04,99.9,3,99.43,37,4.7,7,Yes
475929,Hrishita Hans,Male,Finance,Accountant,80,66.84,88.67,4.6,96.76,39,3.3,5,No
505768,Divyansh Kar,Female,HR,Recruitment Specialist,98,65.61,94.81,4,82.76,54,4.4,22,Yes
973510,Mahika Garde,Male,Sales,Sales Executive,61,86.2,84.51,3.1,73.93,40,4.3,10,No
633512,Misha Aurora,Female,Sales,Account Manager,91,75.43,92.85,3.3,81.45,54,3.1,9,No
893822,Yuvraj  Bhatnagar,Male,IT,Software Engineer,68,63.82,95.57,4.1,77.29,48,4.2,1,No
635822,Eshani Wable,Male,Marketing,Marketing Executive,90,90.39,82.83,3.5,78.73,50,3.4,21,No
685244,Raghav Mangal,Male,Marketing,SEO Specialist,87,94.7,81.39,3.7,91.71,37,3.6,24,No
739688,Samarth Sane,Male,IT,Data Analyst,56,94.58,77.34,3.9,98.7,42,3.3,2,No
977658,Taran Joshi,Male,IT,Software Engineer,79,81.93,76.77,3.1,87.04,38,4.1,18,No
609536,Zoya Korpal,Male,Finance,Financial Analyst,82,68.04,78.54,4.7,94.19,48,4.8,22,No
100859,Damini Mallick,Female,IT,Cybersecurity Specialist,55,81.07,89.76,4.9,96.02,53,3.4,8,No
743736,Urvi Agate,Male,IT,Software Engineer,100,70.37,91.63,3,98.2,44,3,17,No
942569,Vritika Keer,Female,HR,HR Manager,56,76.24,78.64,3.2,83.2,49,4.1,4,No
997078,Romil Kar,Female,IT,Data Analyst,61,85.07,79.5,3.7,72.81,38,3.6,17,No
614925,Vihaan Srinivas,Female,Marketing,SEO Specialist,71,67.58,93.06,4.7,88.58,37,4.2,29,No
376491,Kanav Deshpande,Female,HR,Recruitment Specialist,65,74.32,97.36,4.1,88.35,36,3.2,8,No
377841,Anay Raja,Female,HR,Recruitment Specialist,68,85.11,98.58,4,97.29,39,4.3,5,No
326517,Ira Yadav,Male,Finance,Financial Analyst,66,87.39,95.55,3.2,74.86,50,4.3,6,No
187703,Nayantara Raman,Male,Sales,Account Manager,95,80.35,96.99,4.2,86.43,42,4.8,16,Yes
433969,Yuvraj  Vaidya,Male,Marketing,SEO Specialist,58,67.8,90.82,4.2,82.6,50,3.7,29,No
817420,Kavya Sawhney,Female,Sales,Account Manager,67,62.75,99.63,4.5,90.65,47,4.8,16,No
969216,Neelofar Bala,Male,Sales,Sales Executive,72,61.21,98.77,3.5,90.2,39,4.2,12,No
122337,Samar Bansal,Male,Sales,Sales Executive,86,89.12,76.76,3.7,77.17,37,4.3,16,Yes
